question,prediction,truth,exact_match,f1
tiểu bang nào tuyên bố ý định rút khỏi công ước quốc tế về các quyền dân sự và chính trị?,bất cứ tiểu bang,Bắc Triều Tiên,0,0.0
Những gì có thể được gọi là cơ sở để vĩnh viễn chấm dứt một hiệp ước?,sự,Một vi phạm nghiêm trọng,0,0.0
Một bữa tiệc không thể căn cứ tuyên bố chủ quyền của một sự thay đổi cơ bản trong trường hợp nếu việc thay đổi đã được đưa về bằng gì?,tác động của vi phạm riêng của hiệp ước.,vi phạm riêng của hiệp ước,0,0.6666666666666667
Những tuyên bố của một sự thay đổi cơ bản trong những trường hợp không thể được sử dụng để làm mất hiệu lực điều ước đó thành lập hoặc vẽ lại những gì?,ranh giới chính trị.,ranh giới chính trị,0,0.75
Hồi giáo tiên tri Muhammad tiến hành một cuộc bao vây chống lại những gì bộ tộc vào tháng 624?,bộ lạc Banu Qaynuqa,bộ lạc Banu Qaynuqa,1,1.0
"thiên thần, những gì theo truyền thống Hồi giáo, ra lệnh Muhammad ra lệnh bao vây trên Banu Qurayza?",các thiên thần Gabriel.,Gabriel,0,0.0
Ai tuyên bố Muhammad đã có một hiệp ước với Banu Qurayza được xé lẻ?,Al-Waqidi,Al-Waqidi,1,1.0
Có bao nhiêu thành viên của Banu Qurayza bị chặt đầu sau khi đầu hàng Muhammad và những người theo ông theo Tabari và Ibn Hisham?,600-900 thành viên,600-900,0,0.5
Có bao nhiêu người Hồi giáo đã bị giết trong cuộc xâm lược của Banu Qurayza?,Hai người,Hai,0,0.6666666666666666
sự đồng ý của một bên tham gia một hiệp ước không hợp lệ nếu nó đã được đưa ra bởi một đại lý hoặc cơ thể không có điện để làm như vậy dưới những gì?,luật quốc gia của bang đó.,luật quốc gia của bang đó,0,0.8333333333333334
Gì đang bắt đầu trở thành một nguồn của luật pháp quốc tế trong lời mở đầu trong Luật điều ước quốc tế?,điều ước quốc,điều ước quốc,1,1.0
Phê duyệt theo những gì pháp luật sẽ không làm một hành động hoặc thiếu quy phạm pháp luật nếu bị kết án theo luật quốc tế?,luật nội.,luật nội,0,0.5
Điều gì sẽ một hiệp ước được nếu nó vi phạm một chuẩn mực quả quyết?,vĩnh viễn chấm dứt hiệp ước tự.,vô hiệu,0,0.0
tài liệu gì khẳng định rằng hiệp ước phải được đăng ký với Liên Hiệp Quốc để được gọi trước khi nó được thực thi hoặc tại Tòa án Công lý Quốc tế?,Hiến chương Liên Hợp Quốc,Hiến chương Liên Hợp Quốc,1,1.0
các cơ quan tư pháp của Liên Hiệp Quốc là gì?,tình,Tòa án Công lý Quốc tế,0,0.0
Trong đó nhiều thế kỷ đã làm một gia tăng của các điều ước quốc bí mật xảy ra dẫn Hiến chương Liên Hợp Quốc để bao gồm nghĩa vụ đăng ký điều ước quốc tế được gọi trước khi nó?,19 và thế kỷ 20.,19 và thế kỷ 20,0,0.8000000000000002
Có gì phần của Hiến chương Liên Hợp Quốc khẳng định rằng nghĩa vụ của các thành viên theo Điều lệ lớn hơn bất kỳ nghĩa vụ cạnh tranh theo các điều ước khác?,Mục 103,Mục 103,1,1.0
ba thủ tục pháp lý chính thức của Liên Hiệp Quốc rằng tất cả các điều ước phải tuân theo sau khi thông qua của họ là gì?,"chữ ký, phê chuẩn và có hiệu lực.","chữ ký, phê chuẩn và có hiệu lực",0,0.875
Việc so sánh của Liên Hiệp Quốc cho chính phủ liên bang Hoa Kỳ trước Hiến pháp cho chúng ta một sự so sánh giữa những gì chủ đề pháp lý hiện đại và lịch sử hấp dẫn?,pháp luật điều ước quốc tế hiện đại và điều khoản Hợp bang.,luật điều ước quốc tế hiện đại và các bài viết lịch sử của Liên đoàn,0,0.5517241379310345
"Để cho một điều ước quốc tế có giá trị tại Brazil, một sắc lệnh tổng thống kết hợp các điều ước quốc tế vào pháp luật trong nước phải được công bố ở đâu để có hiệu lực?",liên bang đăng ký,liên bang đăng ký,1,1.0
Trong những năm đã Tòa án Tối cao Brazil phán quyết rằng điều ước có quy định về quyền con người tận hưởng một tình trạng trên pháp luật bình thường?,hiệp định,2008,0,0.0
Bao nhiêu phần trăm của Hoa Kỳ Thượng nghị sĩ phải đưa ra lời khuyên và sự đồng ý để cho Mỹ để nhập một hiệp ước?,hai phần ba,hai phần ba,1,1.0
"Thỏa thuận quốc tế giữa Mỹ, các nước khác, và những gì quốc gia gây nhiều tranh cãi không phải là một hiệp ước?",các quy tắc là cùng.,Iran,0,0.0
Vào những gì 3 liệt kê được các đối tượng quy định chia ở Ấn Độ?,Skyfall.,"Liên Danh sách, Danh sách Nhà nước và đồng thời Danh sách",0,0.0
Những cụm từ liên quan đến người châu Âu đã hầu hết mọi người bản địa được hưởng theo điều ước?,56f7fb59aef2371900625d23,thuật ngữ vô cùng bất lợi,0,0.0
Ethiopia và nhà Thanh Trung Quốc đều có thể ngăn chặn cường quốc châu Âu từ làm những gì để thỏa thuận của họ?,overstepping,overstepping,1,1.0
dân tộc gì là cha của Tito?,gia đình quý tộc.,Croat,0,0.0
Ai bắt anh ta trong Thế chiến thứ nhất?,Hoa Kỳ,người Nga Imperial,0,0.0
Khi đã Tito thực hiện một hệ thống tự quản lý mà phân biệt Nam Tư từ coutnries xã hội chủ nghĩa khác?,1951,1951,1,1.0
Khi đã Yugoslavia tan rã?,63Cu,1991,0,0.0
Bao lâu là Broz trong bệnh viện?,.,tháng 13,0,0.0
Trong trường hợp là trại lao động Broz không?,cháu đáng chú ý Tito,Ural Mountains,0,0.0
Đâu Broz chạy trốn đến sau một cuộc phản công trắng?,Tito,Kirgiziya,0,0.0
Ai được bầu làm thị trưởng thành phố Zagreb sau khi những người Cộng sản giành được 59 ghế trong quốc hội?,"Christopher Taylor,",Svetozar Delic,0,0.0
Đâu Broz di chuyển năm 1921?,.,Veliko Trojstvo,0,0.0
Trong trường hợp đã được Tổng thư ký của CPY giết?,thải,Moscow,0,0.0
Mà vua trốn khỏi đất nước vào năm 1941?,Vua Peter II,Vua Peter II,1,1.0
Mà lãnh đạo Chetnik đã Tito hội đàm với?,Draža Mihailović,Draža Mihailović,1,1.0
vị trí gì được Tito tên để cho Ủy ban Quốc gia về giải phóng?,Tổng thống,Tổng thống,1,1.0
Ai chuyển hướng nguồn lực để sự tàn phá của du kích?,.,Axis,0,0.0
Từ đó đã lãnh đạo Đồng minh chuyển ủng hộ từ để Tito?,sát,Draža Mihailović,0,0.0
Vào những gì Sự kiện này được Tito được công nhận bởi Stalin?,Khối,Hội nghị Tehran,0,0.0
Ai được coi là trung thành với Moscow?,Ả,Tito,0,0.0
Ai là Tito coi thứ hai để trong khối Đông?,sát,Stalin,0,0.0
Với ai đã Tito có một liên minh không thoải mái tạo sự bắt đầu?,sát,Stalin,0,0.0
Ai coi Tito quá độc lập?,Tito,Stalin,0,0.0
Năm 1944 người kêu gọi tất cả Yuboslavs đến với nhau dưới sự dẫn dắt của Tito?,Vua Peter II,Vua Peter II,1,1.0
Trong trường hợp được chính phủ lâm thời của đảng Dân chủ Liên bang Nam Tư lắp ráp?,PCB,Belgrade,0,0.0
Ai được coi là người giải phóng của Nam Tư?,Tito,Tito,1,1.0
Ai được chính thức lật đổ bởi Constitutent hội Nam Tư vào ngày 29 tháng 11 năm 1945?,Vua Peter II,Vua Peter II,1,1.0
"Ai đã bị kết tội hợp tác, phản quốc cao?",ác,Draža Mihailović,0,0.0
Làm thế nào được Draza thực hiện?,Xii,xử bắn,0,0.0
Ai là chủ tịch Hội Đồng Giám Mục Nam Tư?,Đức Hồng Y,Aloysius Stepinac,0,0.0
Bao lâu sau khi được thả ra khỏi tù đã Tito tham dự Hội Đồng Giám Mục của Nam Tư?,những năm,hai ngày,0,0.0
Ai Tito chính thức một đồng minh của sau Thế chiến II?,sát,Stalin,0,0.0
Ai thiết lập một đường dây gián điệp ở bên Nam Tư?,Bell,Liên Xô,0,0.0
Có gì lãnh thổ Italia đã Yugoslavia có được sau chiến tranh?,vùng lãnh thổ liên bang phải được sửa đổi.,Istria,0,0.0
lãnh thổ nào lãnh đạo Nam Tư muốn kết hợp?,"Nancy Pelosi,",Trieste,0,0.0
Ít nhất có bao nhiêu máy bay Mỹ bị bắn hạ giữa năm 1945 và 1948?,712,Bốn,0,0.0
Ai công khai ủng hộ Việt Cộng trong Nội chiến Hy Lạp?,"Nga,",Tito,0,0.0
Trong năm nào cuộc khủng hoảng gần leo thang thành xung đột vũ trang?,",",1949,0,0.0
tên của những người bị thanh trừng ở các bang xã hội chủ nghĩa khác ở Đông Âu là gì?,"Nasserism,","Titoists""",0,0.0
Ai đã thực hiện nhiều nỗ lực assasination trên Tito?,không ai,Stalin,0,0.0
một tên khác cho các UBDA là gì?,điều,Dịch vụ Chứng khoán Nhà nước,0,0.0
kế hoạch gì cũng được quản lý bởi các ECA?,hoạch.,Marshall Plan,0,0.0
Ai trở thành nhà lãnh đạo đầu tiên thách thức lãnh đạo của Stalin?,"Nancy Pelosi,",Tito,0,0.0
"Người viết hóa đơn với Tito về ""tự quản lý""?","Aleksandar Matunović,",Milovan Djilas,0,0.0
Có bao nhiêu người Cộng sản cao cấp bị thanh trừng trong phiên tòa Slansky?,14,14,1,1.0
Trong thời gian những gì đã Tito theo đuổi một chính sách trung lập?,"những năm sau cái chết của Tito lên đến ngày nay,",Chiến tranh Lạnh,0,0.0
Với ai đã niềm tin Tito trong tự quyết gây ra rạn nứt?,Stalin,Stalin,1,1.0
Tito có quan hệ thân mật với Hoa Kỳ và những gì khu vực Tây khác?,.,quốc gia châu Âu Tây,0,0.0
Đâu Tito thăm 1954-1955?,Ấn Độ,Ấn Độ,1,1.0
Nước nào đã U Nu dẫn?,Ai Cập,Miến Điện,0,0.0
Ai lãnh đạo Miến Điện vào năm 1959?,Ne Win.,Ne Win,0,0.5
chỉ nước Cộng sản được phép có một tòa đại sứ ở Paraguay Stroessner là gì?,Yugoslavia,Yugoslavia,1,1.0
Nam Tư là quốc gia cộng sản duy nhất để có một đại sứ quán ở đâu?,Alfredo Stroessner của Paraguay.,Alfredo Stroessner của Paraguay,0,0.75
Pinochet cai trị nước nào?,"Chile,",Chile,0,0.0
Nước nào đã Kjell Eugenio Laugerud Garcia dẫn?,Guatemala,Guatemala,1,1.0
Ai là đất nước cộng sản đầu tiên để mở biên giới của mình cho tất cả các du khách nước ngoài?,Yugoslavia,Yugoslavia,1,1.0
Bao nhiêu tu chính hiến pháp sâu rộng đã Tito giới thiệu vào năm 1971?,một số bản sắc thay thế có thể là Tito. .,20,0,0.0
Ai được chọn là một thủ tướng năm 1971 tại Nam Tư?,.,Bijedić,0,0.0
Trong những năm đã Tito đi du lịch đến Trung Quốc để hòa giải với lãnh đạo Trung Quốc?,sát,1977,0,0.0
Trong những năm đã Tito ngày càng trở nên ốm?,tranh chấp bản sắc của mình.,1979,0,0.0
Điều gì đã được xây dựng gần Morovic cho Tito để sử dụng trong trường hợp phục hồi của mình?,bản sắc,Vila Srna,0,0.0
Tên gì đã được đưa ra để lăng Tito?,Tito.,House of Flowers,0,0.0
"Bao lâu một lần ""Brotherhood và Unity"" tiếp sức đua thực hiện?",Mỗi năm,Mỗi năm,1,1.0
"Về những gì ngày tháng năm nào ""Brotherhood và Unity"" tiếp sức đua kết thúc?",ngày 25,25,0,0.6666666666666666
Trong trường hợp đã được các con đường mang tên Tito đã được tìm thấy vi hiến nằm ở đâu?,Ljubljana,Ljubljana,1,1.0
Có những hành khối lượng của các quần Danube Swabian trong những thành phố?,trục xuất và hành quyết hàng loạt,Vojvodina,0,0.0
Ai là người con còn sống sót duy nhất của Tito?,"Aleksandar Matunović,",Žarko Leon,0,0.0
tên của đồng chí Áo Tito đã gặp nhau tại Moscow vào năm 1936 là gì?,Lucia Bauer,Lucia Bauer,1,1.0
tên của con trai Tito của sinh cho anh ta và Haas là gì?,"Aleksandar ""Mišo"" Broz.","Aleksandar ""Mišo"" Broz",0,0.6666666666666666
Ai là người vợ nổi tiếng nhất của Tito?,không ai,Jovanka Broz,0,0.0
Ai đã đi vào lịch sử như đệ nhất phu nhân Nam Tư không?,không,Jovanka,0,0.0
Trong những thành phố là nơi cư trú chính thức cho Tito?,.,Belgrade,0,0.0
"Các căn cứ vào những gì vị trí là những trang web của ""cuộc săn lùng ngoại giao""?",trang web giống tiềm năng và ðông trang web ưa thích.,Karađorđevo,0,0.0
tên của du thuyền tổng thống Nam Tư có lúc xử lý của ông là gì?,Race Volvo Ocean,Galeb,0,0.0
đã Tito nói bao nhiêu tiếng Anh không?,.,một số,0,0.0
Với những gì đã giọng Tito nói tiếng Đức theo một người viết tiểu sử?,một số bản sắc thay thế có thể là Tito. .,Viennese,0,0.0
Có gì báo Serbia bao gồm một số bản sắc luân phiên của Tito?,Vladan Dinić,Vladan Dinić,1,1.0
Trong những năm đã nghiên cứu trong Cryptologic Spectrum đi ra?,2013 rất nhiều tin tức truyền thông được trao cho unclassified,2013,0,0.16666666666666669
phương ngữ địa phương riêng biệt Tito nói là gì?,Kajkavian,Zagorje,0,0.0
đã Josip Broz Tito nhận bao nhiêu giải thưởng và trang trí?,mất trên nhiều tên giả định,119,0,0.0
"Của tất cả các giải thưởng Tito nhận được, bao nhiêu đến từ Nam Tư bản thân?",một số bản sắc thay thế có thể là Tito.,21,0,0.0
Những giải thưởng chính phủ Legion of Honor và mệnh lệnh quốc gia khen?,Pháp,Pháp,1,1.0
Trong những năm đã chia Tito-Stalin xảy ra?,"Stalin và Tito đã có một liên minh khó chịu ngay từ đầu,",1948,0,0.0
Trong những năm là đám tang của Tito?,một số người đã tranh chấp bản sắc của mình.,1980,0,0.0
Ai là người sáng lập của Phong trào Không liên kết?,.,Tito,0,0.0
tên chính thức của quần đảo Marshall là gì?,(Marshall Islands),Cộng hoà Quần đảo Marshall,0,0.0
